%time,field.header.stamp,field.header.frame_id,field.latitude,,,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1.61E+18,0,,42.2081702N,42.20817,71.053347,71.0533471W,10.3 m,330498.4565,4674930.523,19,T
1.61E+18,0,,42.2081714N,42.208171,71.053336,71.053336W,10.6 m,330499.376,4674930.634,19,T
1.61E+18,0,,42.2081738N,42.208173,71.053322,71.0533225W,10.8 m,330500.4969,4674930.874,19,T
1.61E+18,0,,42.2081769N,42.208176,71.053306,71.0533062W,11.1 m,330501.8508,4674931.186,19,T
1.61E+18,0,,42.2081808N,42.20818,71.053288,71.0532884W,11.6 m,330503.3307,4674931.584,19,T
1.61E+18,0,,42.2081849N,42.208184,71.053271,71.0532711W,11.5 m,330504.7698,4674932.004,19,T
1.61E+18,0,,42.20819N,42.20819N,71.053254,71.0532543W,11.5 m,330506.1703,4674932.537,19,T
1.61E+18,0,,42.2081937N,42.208193,71.053237,71.0532372W,11.3 m,330507.5918,4674932.914,19,T
1.61E+18,0,,42.2081976N,42.208197,71.05322,71.0532208W,11.1 m,330508.9561,4674933.315,19,T
1.61E+18,0,,42.2082013N,42.208201,71.053203,71.053203W,11.2 m,330510.4355,4674933.69,19,T
1.61E+18,0,,42.2082053N,42.208205,71.053182,71.0531828W,11.2 m,330512.1137,4674934.094,19,T
1.61E+18,0,,42.2082079N,42.208207,71.053161,71.0531615W,11.8 m,330513.879,4674934.34,19,T
1.61E+18,0,,42.208213N,42.208213,71.053139,71.0531396W,12.1 m,330515.7006,4674934.863,19,T
1.61E+18,0,,42.2082193N,42.208219,71.053118,71.0531186W,12.1 m,330517.451,4674935.521,19,T
1.61E+18,0,,42.2082249N,42.208224,71.053097,71.0530974W,12.1 m,330519.2161,4674936.101,19,T
1.61E+18,0,,42.2082283N,42.208228,71.053074,71.0530744W,12.3 m,330521.1239,4674936.433,19,T
1.61E+18,0,,42.2082346N,42.208234,71.053052,71.0530521W,12.1 m,330522.9817,4674937.088,19,T
1.61E+18,0,,42.2082413N,42.208241,71.053032,71.0530321W,11.9 m,330524.6506,4674937.792,19,T
1.61E+18,0,,42.2082455N,42.208245,71.053012,71.0530126W,11.7 m,330526.2716,4674938.22,19,T
1.61E+18,0,,42.2082488N,42.208248,71.052996,71.0529965W,11.9 m,330527.6095,4674938.554,19,T
1.61E+18,0,,42.2082532N,42.208253,71.052983,71.0529832W,11.8 m,330528.7193,4674939.016,19,T
1.61E+18,0,,42.2082532N,42.208253,71.052972,71.0529722W,12.6 m,330529.6273,4674938.994,19,T
1.61E+18,0,,42.2082548N,42.208254,71.052963,71.0529636W,12.7 m,330530.3416,4674939.155,19,T
1.61E+18,0,,42.2082531N,42.208253,71.052959,71.0529596W,13.3 m,330530.6672,4674938.958,19,T
1.61E+18,0,,42.2082536N,42.208253,71.052958,71.0529586W,13.2 m,330530.7511,4674939.012,19,T
1.61E+18,0,,42.2082545N,42.208254,71.052957,71.0529574W,13.4 m,330530.8526,4674939.109,19,T
1.61E+18,0,,42.2082547N,42.208254,71.052957,71.0529572W,13.2 m,330530.8696,4674939.131,19,T
1.61E+18,0,,42.2082559N,42.208255,71.052956,71.0529564W,13.2 m,330530.9389,4674939.263,19,T
1.61E+18,0,,42.2082564N,42.208256,71.052956,71.052956W,13.1 m,330530.9732,4674939.317,19,T
1.61E+18,0,,42.208259N,42.208259,71.052957,71.0529572W,12.8 m,330530.8811,4674939.608,19,T
1.61E+18,0,,42.2082589N,42.208258,71.052955,71.0529558W,12.4 m,330530.9964,4674939.595,19,T
1.61E+18,0,,42.2082583N,42.208258,71.052954,71.0529546W,12.3 m,330531.0939,4674939.526,19,T
1.61E+18,0,,42.2082581N,42.208258,71.052953,71.0529539W,12.2 m,330531.1511,4674939.502,19,T
1.61E+18,0,,42.2082583N,42.208258,71.052953,71.0529534W,12.1 m,330531.1929,4674939.523,19,T
1.61E+18,0,,42.2082585N,42.208258,71.052952,71.0529524W,12.1 m,330531.276,4674939.543,19,T
1.61E+18,0,,42.2082582N,42.208258,71.052951,71.0529517W,12.0 m,330531.333,4674939.509,19,T
1.61E+18,0,,42.2082581N,42.208258,71.052951,71.0529513W,12.0 m,330531.3658,4674939.497,19,T
1.61E+18,0,,42.2082578N,42.208257,71.052951,71.052951W,12.0 m,330531.3897,4674939.463,19,T
1.61E+18,0,,42.208258N,42.208258,71.05295,71.0529507W,12.1 m,330531.415,4674939.484,19,T
1.61E+18,0,,42.2082582N,42.208258,71.05295,71.0529504W,12.3 m,330531.4403,4674939.506,19,T
1.61E+18,0,,42.2082578N,42.208257,71.052949,71.0529499W,12.3 m,330531.4805,4674939.461,19,T
1.61E+18,0,,42.2082577N,42.208257,71.052949,71.0529492W,12.4 m,330531.5381,4674939.448,19,T
1.61E+18,0,,42.2082573N,42.208257,71.052948,71.0529484W,12.4 m,330531.603,4674939.402,19,T
1.61E+18,0,,42.2082567N,42.208256,71.052947,71.0529478W,12.4 m,330531.651,4674939.334,19,T
1.61E+18,0,,42.2082564N,42.208256,71.052947,71.0529471W,12.3 m,330531.7079,4674939.3,19,T
1.61E+18,0,,42.2082561N,42.208256,71.052946,71.0529464W,12.3 m,330531.7649,4674939.265,19,T
1.61E+18,0,,42.2082557N,42.208255,71.052945,71.0529458W,12.2 m,330531.8134,4674939.219,19,T
1.61E+18,0,,42.2082556N,42.208255,71.052945,71.0529452W,12.2 m,330531.8627,4674939.207,19,T
1.61E+18,0,,42.2082557N,42.208255,71.052944,71.0529448W,12.2 m,330531.8959,4674939.217,19,T
1.61E+18,0,,42.2082554N,42.208255,71.052944,71.0529442W,12.2 m,330531.9447,4674939.183,19,T
1.61E+18,0,,42.2082554N,42.208255,71.052943,71.0529437W,12.2 m,330531.986,4674939.182,19,T
1.61E+18,0,,42.2082554N,42.208255,71.052943,71.0529434W,12.2 m,330532.0107,4674939.181,19,T
1.61E+18,0,,42.2082554N,42.208255,71.052943,71.0529432W,12.2 m,330532.0272,4674939.181,19,T
1.61E+18,0,,42.2082563N,42.208256,71.052943,71.0529431W,12.3 m,330532.0379,4674939.281,19,T
1.61E+18,0,,42.208258N,42.208258,71.052943,71.052943W,12.2 m,330532.0507,4674939.469,19,T
1.61E+18,0,,42.2082587N,42.208258,71.052943,71.0529431W,12.3 m,330532.0443,4674939.547,19,T
1.61E+18,0,,42.2082604N,42.20826,71.052943,71.0529434W,12.2 m,330532.0241,4674939.736,19,T
1.61E+18,0,,42.2082617N,42.208261,71.052943,71.0529435W,12.3 m,330532.0193,4674939.881,19,T
1.61E+18,0,,42.208262N,42.208262,71.052943,71.0529436W,12.4 m,330532.0119,4674939.915,19,T
1.61E+18,0,,42.2082628N,42.208262,71.052943,71.0529436W,12.5 m,330532.014,4674940.003,19,T
1.61E+18,0,,42.2082635N,42.208263,71.052943,71.0529433W,12.5 m,330532.0406,4674940.08,19,T
1.61E+18,0,,42.2082647N,42.208264,71.052942,71.0529427W,12.6 m,330532.0934,4674940.213,19,T
1.61E+18,0,,42.2082661N,42.208266,71.052942,71.052942W,12.8 m,330532.1549,4674940.367,19,T
1.61E+18,0,,42.2082672N,42.208267,71.052941,71.0529415W,13.0 m,330532.1991,4674940.488,19,T
1.61E+18,0,,42.2082688N,42.208268,71.05294,71.0529406W,13.1 m,330532.2777,4674940.664,19,T
1.61E+18,0,,42.20827N,42.20827N,71.05294,71.0529404W,13.1 m,330532.2974,4674940.796,19,T
1.61E+18,0,,42.2082711N,42.208271,71.05294W,71.05294W,13.2 m,330532.3334,4674940.918,19,T
1.61E+18,0,,42.2082719N,42.208271,71.052939,71.0529396W,13.3 m,330532.3685,4674941.006,19,T
1.61E+18,0,,42.2082728N,42.208272,71.052939,71.0529392W,13.4 m,330532.404,4674941.105,19,T
1.61E+18,0,,42.2082732N,42.208273,71.052938,71.0529389W,13.3 m,330532.4298,4674941.149,19,T
1.61E+18,0,,42.2082736N,42.208273,71.052938,71.0529387W,13.4 m,330532.4474,4674941.193,19,T
1.61E+18,0,,42.2082741N,42.208274,71.052938,71.0529384W,13.6 m,330532.4735,4674941.248,19,T
1.61E+18,0,,42.208275N,42.208275,71.052938,71.0529381W,13.9 m,330532.5007,4674941.347,19,T
1.61E+18,0,,42.2082757N,42.208275,71.052937,71.0529377W,14.0 m,330532.5356,4674941.424,19,T
1.61E+18,0,,42.2082761N,42.208276,71.052937,71.0529374W,14.2 m,330532.5614,4674941.468,19,T
1.61E+18,0,,42.2082767N,42.208276,71.052937,71.052937W,14.3 m,330532.596,4674941.534,19,T
1.61E+18,0,,42.2082771N,42.208277,71.052936,71.0529365W,14.4 m,330532.6384,4674941.577,19,T
1.61E+18,0,,42.2082776N,42.208277,71.052936,71.052936W,14.5 m,330532.681,4674941.632,19,T
1.61E+18,0,,42.2082778N,42.208277,71.052935,71.0529355W,14.5 m,330532.7228,4674941.653,19,T
1.61E+18,0,,42.2082782N,42.208278,71.052935,71.052935W,14.5 m,330532.7651,4674941.696,19,T
1.61E+18,0,,42.2082788N,42.208278,71.052934,71.0529346W,14.6 m,330532.7998,4674941.762,19,T
1.61E+18,0,,42.2082791N,42.208279,71.052934,71.0529341W,14.7 m,330532.8418,4674941.794,19,T
1.61E+18,0,,42.2082795N,42.208279,71.052933,71.0529338W,14.8 m,330532.8677,4674941.838,19,T
1.61E+18,0,,42.2082795N,42.208279,71.052933,71.0529336W,14.9 m,330532.8842,4674941.838,19,T
1.61E+18,0,,42.2082796N,42.208279,71.052933,71.0529335W,15.0 m,330532.8927,4674941.849,19,T
1.61E+18,0,,42.2082797N,42.208279,71.052933,71.0529336W,15.0 m,330532.8847,4674941.86,19,T
1.61E+18,0,,42.2082801N,42.20828,71.052933,71.0529336W,15.1 m,330532.8858,4674941.904,19,T
1.61E+18,0,,42.2082803N,42.20828,71.052933,71.052933W,15.1 m,330532.9358,4674941.925,19,T
1.61E+18,0,,42.208282N,42.208282,71.052926,71.0529263W,15.1 m,330533.4935,4674942.101,19,T
1.61E+18,0,,42.2082842N,42.208284,71.052915,71.0529157W,15.2 m,330534.3744,4674942.324,19,T
1.61E+18,0,,42.2082868N,42.208286,71.0529,71.0529007W,15.0 m,330535.6197,4674942.583,19,T
1.61E+18,0,,42.2082911N,42.208291,71.052881,71.0528813W,14.9 m,330537.2327,4674943.022,19,T
1.61E+18,0,,42.208295N,42.208295,71.052862,71.0528626W,14.8 m,330538.7868,4674943.418,19,T
1.61E+18,0,,42.2082995N,42.208299,71.052844,71.0528443W,14.9 m,330540.3096,4674943.881,19,T
1.61E+18,0,,42.2083064N,42.208306,71.052822,71.0528226W,14.8 m,330542.1194,4674944.604,19,T
1.61E+18,0,,42.2083125N,42.208312,71.0528,71.0528002W,15.2 m,330543.9849,4674945.237,19,T
1.61E+18,0,,42.2083181N,42.208318,71.052778,71.0527784W,15.3 m,330545.7995,4674945.815,19,T
1.61E+18,0,,42.2083236N,42.208323,71.052758,71.0527582W,15.2 m,330547.4818,4674946.386,19,T
1.61E+18,0,,42.2083285N,42.208328,71.052737,71.0527379W,15.2 m,330549.1707,4674946.89,19,T
1.61E+18,0,,42.2083304N,42.20833,71.05272,71.0527208W,14.7 m,330550.5874,4674947.067,19,T
1.61E+18,0,,42.2083321N,42.208332,71.052705,71.0527051W,14.5 m,330551.888,4674947.224,19,T
1.61E+18,0,,42.2083295N,42.208329,71.052691,71.0526915W,14.0 m,330553.0038,4674946.909,19,T
1.61E+18,0,,42.2083248N,42.208324,71.052673,71.0526739W,13.7 m,330554.4441,4674946.352,19,T
1.61E+18,0,,42.2083162N,42.208316,71.052654,71.0526545W,13.6 m,330556.0226,4674945.358,19,T
1.61E+18,0,,42.2083032N,42.208303,71.052639,71.0526391W,13.6 m,330557.2592,4674943.884,19,T
1.61E+18,0,,42.2082868N,42.208286,71.052627,71.0526275W,13.7 m,330558.1729,4674942.04,19,T
1.61E+18,0,,42.2082681N,42.208268,71.052617,71.0526176W,13.6 m,330558.9402,4674939.944,19,T
1.61E+18,0,,42.20825N,42.20825N,71.052607,71.0526075W,13.4 m,330559.7256,4674937.914,19,T
1.61E+18,0,,42.2082336N,42.208233,71.052598,71.0525984W,13.4 m,330560.433,4674936.075,19,T
1.61E+18,0,,42.2082159N,42.208215,71.052589,71.0525895W,13.3 m,330561.1204,4674934.092,19,T
1.61E+18,0,,42.2081952N,42.208195,71.052579,71.0525793W,13.1 m,330561.9071,4674931.773,19,T
1.61E+18,0,,42.2081724N,42.208172,71.052567,71.0525676W,13.0 m,330562.812,4674929.218,19,T
1.61E+18,0,,42.2081467N,42.208146,71.052555,71.0525553W,12.6 m,330563.7586,4674926.34,19,T
1.61E+18,0,,42.2081213N,42.208121,71.052543,71.0525435W,12.1 m,330564.6648,4674923.496,19,T
1.61E+18,0,,42.208095N,42.208095,71.05253,71.0525309W,12.0 m,330565.6347,4674920.55,19,T
1.61E+18,0,,42.2080682N,42.208068,71.052517,71.0525175W,11.6 m,330566.6692,4674917.548,19,T
1.61E+18,0,,42.208042N,42.208042,71.052504,71.0525046W,10.8 m,330567.6641,4674914.613,19,T
1.61E+18,0,,42.2080147N,42.208014,71.052491,71.0524912W,10.5 m,330568.6973,4674911.555,19,T
1.61E+18,0,,42.2079866N,42.207986,71.052475,71.0524753W,10.4 m,330569.9348,4674908.403,19,T
1.61E+18,0,,42.2079586N,42.207958,71.05246,71.0524602W,9.7 m,330571.1065,4674905.264,19,T
1.61E+18,0,,42.2079273N,42.207927,71.052441,71.052441W,10.2 m,330572.6078,4674901.75,19,T
1.61E+18,0,,42.2078946N,42.207894,71.052421,71.0524213W,9.7 m,330574.1467,4674898.08,19,T
1.61E+18,0,,42.2078586N,42.207858,71.052401,71.0524013W,9.3 m,330575.7015,4674894.043,19,T
1.61E+18,0,,42.2078199N,42.207819,71.052382,71.052382W,9.6 m,330577.1913,4674889.707,19,T
1.61E+18,0,,42.2077814N,42.207781,71.052364,71.0523643W,9.3 m,330578.5496,4674885.397,19,T
1.61E+18,0,,42.2077455N,42.207745,71.052339,71.0523393W,9.5 m,330580.5174,4674881.361,19,T
1.61E+18,0,,42.2077183N,42.207718,71.052301,71.0523011W,8.6 m,330583.5982,4674878.265,19,T
1.61E+18,0,,42.2076974N,42.207697,71.05225,71.0522502W,7.5 m,330587.7443,4674875.843,19,T
1.61E+18,0,,42.20768N,42.20768N,71.052197,71.0521972W,5.8 m,330592.0731,4674873.806,19,T
1.61E+18,0,,42.2076479N,42.207647,71.052158,71.0521589W,6.7 m,330595.1491,4674870.165,19,T
1.61E+18,0,,42.2076029N,42.207602,71.052143,71.0521437W,8.6 m,330596.2836,4674865.138,19,T
1.61E+18,0,,42.2075583N,42.207558,71.052131,71.0521312W,11.0 m,330597.1963,4674860.161,19,T
1.61E+18,0,,42.2075194N,42.207519,71.052119,71.0521191W,12.0 m,330598.0912,4674855.817,19,T
1.61E+18,0,,42.2074781N,42.207478,71.052105,71.0521058W,13.3 m,330599.0788,4674851.205,19,T
1.61E+18,0,,42.2074366N,42.207436,71.052095,71.0520958W,14.3 m,330599.7934,4674846.577,19,T
1.61E+18,0,,42.207397N,42.207397,71.052086,71.0520868W,14.4 m,330600.4305,4674842.162,19,T
1.61E+18,0,,42.2073532N,42.207353,71.052073,71.0520734W,16.5 m,330601.4197,4674837.272,19,T
1.61E+18,0,,42.2073134N,42.207313,71.052058,71.0520587W,17.6 m,330602.5268,4674832.823,19,T
1.61E+18,0,,42.2072748N,42.207274,71.052047,71.0520477W,18.8 m,330603.3317,4674828.515,19,T
1.61E+18,0,,42.2072387N,42.207238,71.052037,71.0520377W,19.4 m,330604.0608,4674824.487,19,T
1.61E+18,0,,42.2072045N,42.207204,71.052026,71.0520264W,19.4 m,330604.9022,4674820.667,19,T
1.61E+18,0,,42.2071712N,42.207171,71.052016,71.0520166W,19.5 m,330605.6222,4674816.95,19,T
1.61E+18,0,,42.2071396N,42.207139,71.052005,71.0520058W,19.4 m,330606.4294,4674813.419,19,T
1.61E+18,0,,42.2071085N,42.207108,71.051995,71.0519959W,19.5 m,330607.1635,4674809.946,19,T
1.61E+18,0,,42.2070775N,42.207077,71.051986,71.0519864W,19.9 m,330607.8649,4674806.485,19,T
1.61E+18,0,,42.2070498N,42.207049,71.051977,71.0519772W,20.0 m,330608.5504,4674803.391,19,T
1.61E+18,0,,42.2070267N,42.207026,71.051968,71.0519688W,20.0 m,330609.1821,4674800.809,19,T
1.61E+18,0,,42.207009N,42.207009,71.051962,71.0519626W,19.7 m,330609.6466,4674798.832,19,T
1.61E+18,0,,42.2069926N,42.206992,71.051956,71.0519569W,19.3 m,330610.0734,4674796.999,19,T
1.61E+18,0,,42.2069751N,42.206975,71.051951,71.0519517W,18.9 m,330610.4559,4674795.046,19,T
1.61E+18,0,,42.2069536N,42.206953,71.051944,71.0519442W,18.5 m,330611.0175,4674792.643,19,T
1.61E+18,0,,42.2069264N,42.206926,71.051929,71.0519293W,17.7 m,330612.1749,4674789.594,19,T
1.61E+18,0,,42.206891N,42.206891,71.051912,71.051912W,17.1 m,330613.5085,4674785.628,19,T
1.61E+18,0,,42.2068499N,42.206849,71.051893,71.051893W,16.8 m,330614.9672,4674781.027,19,T
1.61E+18,0,,42.206808N,42.206808,71.051873,71.051873W,16.4 m,330616.5063,4674776.335,19,T
1.61E+18,0,,42.2067631N,42.206763,71.051851,71.0518519W,16.3 m,330618.1281,4674771.307,19,T
1.61E+18,0,,42.2067145N,42.206714,71.05183,71.0518301W,16.1 m,330619.7979,4674765.867,19,T
1.61E+18,0,,42.2066638N,42.206663,71.051807,71.051807W,15.7 m,330621.5694,4674760.192,19,T
1.61E+18,0,,42.2066117N,42.206611,71.051782,71.0517828W,15.6 m,330623.428,4674754.358,19,T
1.61E+18,0,,42.2065602N,42.20656,71.051758,71.0517586W,15.4 m,330625.2882,4674748.592,19,T
1.61E+18,0,,42.2065096N,42.206509,71.051734,71.0517349W,15.4 m,330627.1095,4674742.926,19,T
1.61E+18,0,,42.2064611N,42.206461,71.051711,71.0517116W,15.1 m,330628.9034,4674737.494,19,T
1.61E+18,0,,42.2064133N,42.206413,71.051689,71.0516899W,15.0 m,330630.5671,4674732.143,19,T
1.61E+18,0,,42.2063659N,42.206365,71.051667,71.0516679W,15.1 m,330632.2567,4674726.836,19,T
1.61E+18,0,,42.2063226N,42.206322,71.051646,71.0516463W,14.8 m,330633.9241,4674721.985,19,T
1.61E+18,0,,42.2062848N,42.206284,71.051627,71.0516277W,14.5 m,330635.3586,4674717.751,19,T
1.61E+18,0,,42.2062519N,42.206251,71.051611,71.0516111W,14.3 m,330636.6411,4674714.065,19,T
1.61E+18,0,,42.2062242N,42.206224,71.051598,71.0515981W,13.8 m,330637.6403,4674710.963,19,T
1.61E+18,0,,42.2062012N,42.206201,71.051586,71.0515867W,13.2 m,330638.52,4674708.387,19,T
1.61E+18,0,,42.2061829N,42.206182,71.051578,71.0515786W,12.6 m,330639.1398,4674706.339,19,T
1.61E+18,0,,42.2061697N,42.206169,71.051573,71.051573W,12.2 m,330639.5668,4674704.862,19,T
1.61E+18,0,,42.2061624N,42.206162,71.05157,71.0515707W,11.8 m,330639.7372,4674704.047,19,T
1.61E+18,0,,42.2061613N,42.206161,71.051571,71.0515714W,10.7 m,330639.6765,4674703.926,19,T
1.61E+18,0,,42.206161N,42.206161,71.051571,71.0515717W,10.4 m,330639.6509,4674703.893,19,T
1.61E+18,0,,42.2061605N,42.20616,71.051572,71.0515723W,10.3 m,330639.6,4674703.839,19,T
1.61E+18,0,,42.2061599N,42.206159,71.051572,71.0515728W,10.3 m,330639.5571,4674703.773,19,T
1.61E+18,0,,42.2061596N,42.206159,71.051573,71.0515734W,10.2 m,330639.5068,4674703.741,19,T
1.61E+18,0,,42.2061595N,42.206159,71.051573,71.0515738W,10.1 m,330639.4735,4674703.731,19,T
1.61E+18,0,,42.2061593N,42.206159,71.051574,71.051574W,9.9 m,330639.4565,4674703.709,19,T
1.61E+18,0,,42.2061589N,42.206158,71.051574,71.051574W,9.7 m,330639.4554,4674703.665,19,T
1.61E+18,0,,42.2061592N,42.206159,71.051574,71.0515743W,9.3 m,330639.4314,4674703.698,19,T
1.61E+18,0,,42.2061601N,42.20616,71.051575,71.0515753W,8.6 m,330639.3513,4674703.8,19,T
1.61E+18,0,,42.2061605N,42.20616,71.051576,71.0515766W,8.1 m,330639.245,4674703.847,19,T
1.61E+18,0,,42.2061606N,42.20616,71.051578,71.0515781W,7.8 m,330639.1215,4674703.861,19,T
1.61E+18,0,,42.2061613N,42.206161,71.05158,71.0515804W,7.6 m,330638.9335,4674703.944,19,T
1.61E+18,0,,42.2061612N,42.206161,71.051581,71.0515817W,7.6 m,330638.8259,4674703.935,19,T
1.61E+18,0,,42.2061611N,42.206161,71.051582,71.0515827W,7.5 m,330638.7431,4674703.926,19,T
1.61E+18,0,,42.2061611N,42.206161,71.051583,71.0515831W,7.4 m,330638.71,4674703.927,19,T
1.61E+18,0,,42.2061612N,42.206161,71.051583,71.0515834W,7.4 m,330638.6855,4674703.939,19,T
1.61E+18,0,,42.2061609N,42.20616,71.051583,71.0515836W,7.3 m,330638.6682,4674703.906,19,T
1.61E+18,0,,42.20616N,42.20616N,71.051584,71.0515843W,7.5 m,330638.608,4674703.807,19,T
1.61E+18,0,,42.2061591N,42.206159,71.051584,71.0515847W,7.6 m,330638.5726,4674703.708,19,T
1.61E+18,0,,42.2061583N,42.206158,71.051584,71.0515847W,7.6 m,330638.5705,4674703.619,19,T
1.61E+18,0,,42.2061577N,42.206157,71.051584,71.0515849W,7.6 m,330638.5524,4674703.553,19,T
1.61E+18,0,,42.2061571N,42.206157,71.051585,71.0515857W,7.7 m,330638.4847,4674703.488,19,T
1.61E+18,0,,42.2061568N,42.206156,71.051586,71.0515861W,7.7 m,330638.4509,4674703.455,19,T
1.61E+18,0,,42.2061568N,42.206156,71.051586,71.0515863W,7.6 m,330638.4344,4674703.456,19,T
1.61E+18,0,,42.2061566N,42.206156,71.051586,71.0515868W,7.6 m,330638.3926,4674703.435,19,T
1.61E+18,0,,42.2061565N,42.206156,71.051587,71.051587W,7.6 m,330638.3758,4674703.424,19,T
1.61E+18,0,,42.2061564N,42.206156,71.051587,71.0515872W,7.6 m,330638.359,4674703.413,19,T
1.61E+18,0,,42.2061537N,42.206153,71.051586,71.0515866W,7.9 m,330638.4013,4674703.112,19,T
1.61E+18,0,,42.2061441N,42.206144,71.051581,71.0515819W,7.9 m,330638.7637,4674702.037,19,T
1.61E+18,0,,42.206129N,42.206129,71.051574,71.0515746W,7.8 m,330639.326,4674700.346,19,T
1.61E+18,0,,42.2061132N,42.206113,71.051568,71.0515689W,7.8 m,330639.7543,4674698.58,19,T
1.61E+18,0,,42.2060976N,42.206097,71.051567,71.051567W,7.7 m,330639.8695,4674696.844,19,T
1.61E+18,0,,42.2060824N,42.206082,71.051569,71.0515694W,7.9 m,330639.6307,4674695.161,19,T
1.61E+18,0,,42.2060685N,42.206068,71.051575,71.0515752W,8.2 m,330639.1148,4674693.629,19,T
1.61E+18,0,,42.2060572N,42.206057,71.051583,71.0515837W,8.4 m,330638.3829,4674692.391,19,T
1.61E+18,0,,42.2060479N,42.206047,71.051594,71.0515945W,8.7 m,330637.4664,4674691.38,19,T
1.61E+18,0,,42.2060406N,42.20604,71.05161,71.0516107W,8.9 m,330636.1095,4674690.601,19,T
1.61E+18,0,,42.2060362N,42.206036,71.051633,71.0516339W,9.2 m,330634.1825,4674690.159,19,T
1.61E+18,0,,42.2060357N,42.206035,71.051663,71.0516633W,9.7 m,330631.754,4674690.162,19,T
1.61E+18,0,,42.2060396N,42.206039,71.051699,71.0516991W,9.9 m,330628.809,4674690.666,19,T
1.61E+18,0,,42.2060443N,42.206044,71.051736,71.0517366W,10.2 m,330625.7257,4674691.262,19,T
1.61E+18,0,,42.2060498N,42.206049,71.051775,71.0517759W,10.3 m,330622.496,4674691.951,19,T
1.61E+18,0,,42.2060571N,42.206057,71.05182,71.0518207W,10.4 m,330618.817,4674692.851,19,T
1.61E+18,0,,42.2060653N,42.206065,71.051871,71.0518712W,10.6 m,330614.6699,4674693.862,19,T
1.61E+18,0,,42.2060729N,42.206072,71.051923,71.0519234W,10.8 m,330610.3808,4674694.809,19,T
1.61E+18,0,,42.2060811N,42.206081,71.051975,71.0519754W,11.1 m,330606.1099,4674695.823,19,T
1.61E+18,0,,42.2060888N,42.206088,71.052029,71.0520296W,10.9 m,330601.656,4674696.786,19,T
1.61E+18,0,,42.2060971N,42.206097,71.052084,71.0520848W,10.8 m,330597.1211,4674697.817,19,T
1.61E+18,0,,42.206111N,42.206111,71.05214,71.0521403W,12.1 m,330592.5765,4674699.471,19,T
1.61E+18,0,,42.2061198N,42.206119,71.052193,71.0521939W,12.0 m,330588.175,4674700.555,19,T
1.61E+18,0,,42.2061289N,42.206128,71.052248,71.0522483W,11.5 m,330583.7084,4674701.673,19,T
1.61E+18,0,,42.2061393N,42.206139,71.052301,71.0523014W,11.8 m,330579.3525,4674702.934,19,T
1.61E+18,0,,42.2061491N,42.206149,71.052355,71.0523555W,11.9 m,330574.9125,4674704.129,19,T
1.61E+18,0,,42.2061596N,42.206159,71.05241,71.0524106W,12.3 m,330570.3918,4674705.405,19,T
1.61E+18,0,,42.2061691N,42.206169,71.052465,71.0524655W,13.6 m,330565.8849,4674706.569,19,T
1.61E+18,0,,42.2061791N,42.206179,71.052523,71.0525233W,14.5 m,330561.1399,4674707.794,19,T
1.61E+18,0,,42.2061862N,42.206186,71.052583,71.0525835W,14.3 m,330556.1891,4674708.702,19,T
1.61E+18,0,,42.2061944N,42.206194,71.052643,71.0526434W,14.8 m,330551.266,4674709.732,19,T
1.61E+18,0,,42.2062056N,42.206205,71.052705,71.052705W,14.9 m,330546.2105,4674711.098,19,T
1.61E+18,0,,42.2062165N,42.206216,71.052766,71.0527667W,15.2 m,330541.1461,4674712.431,19,T
1.61E+18,0,,42.2062284N,42.206228,71.052831,71.0528311W,15.1 m,330535.8613,4674713.88,19,T
1.61E+18,0,,42.2062413N,42.206241,71.052897,71.0528971W,15.6 m,330530.4472,4674715.444,19,T
1.61E+18,0,,42.2062532N,42.206253,71.052963,71.0529635W,16.2 m,330524.9974,4674716.897,19,T
1.61E+18,0,,42.2062634N,42.206263,71.053026,71.0530265W,18.5 m,330519.8237,4674718.155,19,T
1.61E+18,0,,42.2062743N,42.206274,71.053094,71.0530944W,18.2 m,330514.2474,4674719.5,19,T
1.61E+18,0,,42.2062851N,42.206285,71.053162,71.0531625W,18.4 m,330508.6543,4674720.835,19,T
1.61E+18,0,,42.2063N,42.2063N,71.053226,71.0532265W,20.4 m,330503.4106,4674722.617,19,T
1.61E+18,0,,42.2063106N,42.20631,71.053292,71.0532928W,21.4 m,330497.9656,4674723.925,19,T
1.61E+18,0,,42.2063209N,42.20632,71.053358,71.053358W,23.0 m,330492.6105,4674725.199,19,T
1.61E+18,0,,42.2063322N,42.206332,71.053423,71.0534239W,23.5 m,330487.2004,4674726.585,19,T
