%time,field.header.seq,field.header.stamp,field.header.frame_id,field.yaw,field.pitch,field.roll
1614992922571229935,180,1614992922570344924,imu,1.41814983042,0.0403171057211,-0.0317475390938
1614992923077106427,181,1614992923076168060,imu,1.41821964359,0.0403171057211,-0.0317300858013
1614992923582848168,182,1614992923581892013,imu,1.41827200346,0.0403520123062,-0.0317649923864
1614992924088040521,183,1614992924087152004,imu,1.41834181663,0.0403171057211,-0.0317824456789
1614992924593975431,184,1614992924593070983,imu,1.41835926992,0.040317105721,-0.0317998989713
1614992925099910472,185,1614992925098840951,imu,1.41844653639,0.040352012306,-0.0317300858012
1614992925605534970,186,1614992925604648113,imu,1.41842908309,0.0403345590136,-0.0318173522639
1614992926110620769,187,1614992926109750986,imu,1.41848144297,0.0403345590135,-0.0317126325087
1614992926617567002,188,1614992926616640090,imu,1.41853380285,0.0403694655986,-0.0317824456788
1614992927124172868,189,1614992927123346090,imu,1.41855125614,0.0403520123061,-0.0317649923862
1614992927631624772,190,1614992927630673885,imu,1.41862106931,0.0403869188912,-0.0317126325087
1614992928137138336,191,1614992928136548995,imu,1.4186559759,0.0404043721836,-0.0317824456788
1614992928644049986,192,1614992928643234014,imu,1.4186559759,0.0403694655986,-0.0317649923862
1614992929150929416,193,1614992929149909973,imu,1.41874324236,0.0404218254762,-0.0317475390938
1614992929653798569,194,1614992929653356075,imu,1.41874324236,0.0403520123062,-0.0318348055564
1614992930160864136,195,1614992930159780979,imu,1.41881305553,0.0403520123062,-0.0318348055564
1614992930667795040,196,1614992930666722059,imu,1.41895268187,0.0403345590136,-0.0318697121415
1614992931175016133,197,1614992931174114942,imu,1.41893522858,0.0404043721836,-0.0319046187264
1614992931683582282,198,1614992931682657003,imu,1.41890032199,0.040352012306,-0.0319220720189
1614992932190192412,199,1614992932189316034,imu,1.41900504175,0.0403345590136,-0.0318871654339
1614992932698931606,200,1614992932697947978,imu,1.41902249504,0.0403694655987,-0.0318697121414
1614992933207262577,201,1614992933206279993,imu,1.4191097615,0.0403869188912,-0.0317998989713
1614992933713881129,202,1614992933712872982,imu,1.4191097615,0.0403345590136,-0.0318522588489
1614992934220886867,203,1614992934219953060,imu,1.41914466809,0.0403694655986,-0.0318173522638
1614992934727819691,204,1614992934726869106,imu,1.41919702797,0.0403869188911,-0.0317824456788
1614992935235185141,205,1614992935234199047,imu,1.41919702797,0.0403520123061,-0.0318522588489
1614992935742009702,206,1614992935741085052,imu,1.41926684114,0.040317105721,-0.0317824456787
1614992936248932402,207,1614992936247853994,imu,1.41928429443,0.040282199136,-0.0318522588488
1614992936754350373,208,1614992936753709077,imu,1.41931920101,0.040317105721,-0.0318173522639
1614992937262515542,209,1614992937261607885,imu,1.41937156089,0.0403345590136,-0.0317998989713
1614992937769511486,210,1614992937768585920,imu,1.41944137406,0.0403345590136,-0.0318348055564
1614992938276180824,211,1614992938275269985,imu,1.41952864052,0.0403345590136,-0.0317824456789
1614992938782980198,212,1614992938781929969,imu,1.41954609382,0.0402647458435,-0.0318348055564
1614992939289595272,213,1614992939288707017,imu,1.4195984537,0.0402996524285,-0.0318173522638
1614992939796424664,214,1614992939795591115,imu,1.41968572016,0.0403171057211,-0.0317824456788
1614992940303194351,215,1614992940302334070,imu,1.41972062674,0.0403345590135,-0.0318522588488
1614992940810382380,216,1614992940809356927,imu,1.41970317345,0.0403345590136,-0.0318348055564
1614992941317531338,217,1614992941316546916,imu,1.41975553333,0.0403171057211,-0.0318871654339
1614992941825558404,218,1614992941824810028,imu,1.41987770637,0.0403345590136,-0.0319046187265
1614992942332422371,219,1614992942331542015,imu,1.41993006625,0.0402647458435,-0.0318173522638
1614992942838024265,220,1614992942837394952,imu,1.41998242613,0.040247292551,-0.031887165434
1614992943345118331,221,1614992943344079971,imu,1.4200522393,0.0401949326735,-0.0318522588489
1614992943851835971,222,1614992943850910902,imu,1.42008714589,0.0401949326735,-0.0317998989714
1614992944358446746,223,1614992944357471942,imu,1.42008714589,0.0401949326735,-0.0318697121415
1614992944865138467,224,1614992944864202022,imu,1.42013950576,0.0401949326733,-0.0318348055563
1614992945371802763,225,1614992945370835065,imu,1.42020931893,0.0401774793809,-0.0317824456788
1614992945878595470,226,1614992945877731084,imu,1.42022677223,0.0401949326735,-0.0318522588489
1614992946385693139,227,1614992946384725093,imu,1.4202791321,0.0401949326734,-0.0317824456788
1614992946892405491,228,1614992946891463994,imu,1.42034894527,0.0401949326734,-0.0318348055563
1614992947398943825,229,1614992947398211956,imu,1.42043621174,0.040247292551,-0.0317998989714
1614992947905859274,230,1614992947904882907,imu,1.42050602491,0.0402298392584,-0.0317824456788
1614992948412510179,231,1614992948411534070,imu,1.42059329137,0.0402123859659,-0.0317824456788
1614992948918951297,232,1614992948918088912,imu,1.42064565125,0.0402298392585,-0.0317126325087
1614992949425681624,233,1614992949424731016,imu,1.42064565125,0.0402996524286,-0.0317300858013
1614992949929548127,234,1614992949928951025,imu,1.420750371,0.0402647458435,-0.0316602726312
1614992950436495228,235,1614992950435561895,imu,1.42073291771,0.0402647458435,-0.0316602726311
1614992950942528255,236,1614992950941637992,imu,1.42082018417,0.0403345590136,-0.0315730061687
1614992951449175661,237,1614992951448220014,imu,1.42083763746,0.0402996524286,-0.0316079127537
1614992951955999011,238,1614992951955107927,imu,1.42090745063,0.0403171057211,-0.031450833121
1614992952462570383,239,1614992952461690902,imu,1.42094235722,0.0403345590136,-0.0314508331209
1614992952969353443,240,1614992952968446016,imu,1.4209772638,0.040282199136,-0.0313810199509
1614992953475306482,241,1614992953474442005,imu,1.42102962368,0.040247292551,-0.0313112067808
1614992953981329043,242,1614992953980408906,imu,1.4209947171,0.0402298392584,-0.0313635666583
1614992954487213589,243,1614992954486125946,imu,1.42102962368,0.0402298392584,-0.0312937534882
1614992954992853247,244,1614992954991874933,imu,1.42104707697,0.040212385966,-0.0313112067808
1614992955498468980,245,1614992955497484922,imu,1.42104707697,0.0401949326734,-0.0312937534882
1614992956004224516,246,1614992956003232955,imu,1.42111689014,0.0401600260883,-0.0312413936106
1614992956509211009,247,1614992956508527994,imu,1.42115179673,0.0401251195033,-0.0312413936107
1614992957015256390,248,1614992957014125108,imu,1.42118670331,0.0401425727959,-0.0312763001958
1614992957521027685,249,1614992957520025968,imu,1.42125651648,0.040177479381,-0.0312064870257
1614992958026756193,250,1614992958025888919,imu,1.42129142307,0.0401251195034,-0.0312239403182
1614992958532423277,251,1614992958531495094,imu,1.42137868953,0.0401600260883,-0.0311017672705
1614992959038273084,252,1614992959037273883,imu,1.42146595599,0.040212385966,-0.031049407393
1614992959543994896,253,1614992959543052911,imu,1.42150086258,0.0401425727958,-0.031084313978
1614992960049606381,254,1614992960048660993,imu,1.42162303563,0.0401425727958,-0.0309970475154
1614992960554824567,255,1614992960553977012,imu,1.42164048892,0.0401600260883,-0.0310319541004
1614992961060724535,256,1614992961059854984,imu,1.42165794221,0.0401425727958,-0.0310319541004
1614992961567409077,257,1614992961566529989,imu,1.4216928488,0.0401425727959,-0.0308574211753
1614992962074188027,258,1614992962073247909,imu,1.42160558233,0.0401425727958,-0.0309621409304
1614992962580106460,259,1614992962579741001,imu,1.42164048892,0.0401251195034,-0.0308050612977
1614992963087053121,260,1614992963086052894,imu,1.42162303563,0.0401251195033,-0.0308225145902
1614992963594081746,261,1614992963592892885,imu,1.42160558233,0.0400902129184,-0.0308574211753
1614992964100765537,262,1614992964099891901,imu,1.42162303563,0.0401076662108,-0.0308225145902
1614992964607556826,263,1614992964606600999,imu,1.4216753955,0.0401251195033,-0.0308399678828
1614992965114132684,264,1614992965113221883,imu,1.4216928488,0.0401251195033,-0.0308748744677
1614992965620881134,265,1614992965619915008,imu,1.42174520867,0.0401425727958,-0.0308050612977
1614992966127724733,266,1614992966126683950,imu,1.42178011526,0.0401600260883,-0.0308225145902
1614992966634206057,267,1614992966633493900,imu,1.42178011526,0.0402298392585,-0.0307177948352
1614992967140252179,268,1614992967139801979,imu,1.42176266197,0.040317105721,-0.0306130750799
1614992967647304422,269,1614992967646228075,imu,1.42164048892,0.0402996524285,-0.0306305283725
1614992968154418919,270,1614992968153373956,imu,1.42162303563,0.0403345590137,-0.0304734487399
1614992968661123332,271,1614992968660167932,imu,1.42150086258,0.0404218254762,-0.0303861822772
1614992969167802392,272,1614992969166846036,imu,1.42127396978,0.0404916386462,-0.0303512756921
1614992969674563090,273,1614992969673846960,imu,1.42106453027,0.0405963584015,-0.0302465559371
1614992970181330780,274,1614992970180447101,imu,1.42082018417,0.0406661715715,-0.0303338223997
1614992970688287502,275,1614992970687395095,imu,1.42059329137,0.040718531449,-0.0303512756922
1614992971194959471,276,1614992971194051980,imu,1.42033149198,0.0408232512041,-0.0302989158146
1614992971701765872,277,1614992971700907945,imu,1.42001733272,0.0408581577892,-0.0304210888622
1614992972208077824,278,1614992972207690000,imu,1.41979043991,0.0408930643743,-0.0303338223997
