%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter
1614787057954498003,1047,0,,42.2079403N,71.0524972W,21.7 m,330568.0031220944,4674903.305603158,19,T
1614787058952185510,1048,0,,42.2079418N,71.0525012W,21.6 m,330567.67692159,4674903.480113563,19,T
1614787059951193390,1049,0,,42.2079428N,71.052506W,21.6 m,330567.28334219276,4674903.6006941125,19,T
1614787060951582784,1050,0,,42.2079411N,71.0525122W,21.5 m,330566.7669705257,4674903.424249511,19,T
1614787061953821127,1051,0,,42.2079413N,71.0525228W,21.5 m,330565.8924467027,4674903.467526474,19,T
1614787062958527315,1052,0,,42.2079372N,71.0525344W,21.3 m,330564.92387390847,4674903.0353194205,19,T
1614787063957495685,1053,0,,42.2079345N,71.0525512W,21.4 m,330563.52976994665,4674902.768904306,19,T
1614787064955692508,1054,0,,42.2079303N,71.0525711W,22.4 m,330561.87574208144,4674902.342091377,19,T
1614787065955487459,1055,0,,42.2079244N,71.05259W,25.2 m,330560.2997215421,4674901.72452321,19,T
1614787066956115566,1056,0,,42.2079243N,71.0526133W,25.4 m,330558.3759759444,4674901.759733098,19,T
1614787067954032697,1057,0,,42.2079217N,71.0526403W,25.0 m,330556.1401010638,4674901.5246983385,19,T
1614787068956931863,1058,0,,42.2079179N,71.0526654W,24.7 m,330554.0578677027,4674901.1526395595,19,T
1614787069958575644,1059,0,,42.2079138N,71.0526902W,24.3 m,330551.99959777703,4674900.746673061,19,T
1614787070961087507,1060,0,,42.2079071N,71.0527137W,24.5 m,330550.041694296,4674900.049419114,19,T
1614787071960624673,1061,0,,42.2079071N,71.0527426W,23.0 m,330547.6559201956,4674900.106867772,19,T
1614787072962083647,1062,0,,42.2079048N,71.0527695W,22.3 m,330545.4291016895,4674899.904949587,19,T
1614787073961148768,1063,0,,42.2079018N,71.0527958W,21.5 m,330543.2499429424,4674899.6241113935,19,T
1614787074959600862,1064,0,,42.2078975N,71.0528175W,21.6 m,330541.4470505266,4674899.189777451,19,T
1614787075960142701,1065,0,,42.2078919N,71.052838W,21.8 m,330539.7397450425,4674898.60870649,19,T
1614787076961152268,1066,0,,42.2078875N,71.0528601W,22.2 m,330537.9035636054,4674898.164064624,19,T
1614787077961589738,1067,0,,42.2078835N,71.0528826W,23.1 m,330536.03543040855,4674897.764634411,19,T
1614787078957960727,1068,0,,42.2078814N,71.0529082W,24.1 m,330533.9164640492,4674897.582343438,19,T
1614787079962291915,1069,0,,42.2078728N,71.052934W,24.3 m,330531.7636055243,4674896.678691034,19,T
1614787080963220698,1070,0,,42.2078653N,71.0529607W,26.4 m,330529.5393904212,4674895.898972481,19,T
1614787081962996236,1071,0,,42.207857N,71.0529788W,33.3 m,330528.02298959286,4674895.013325086,19,T
1614787082962179881,1072,0,,42.2078587N,71.0530142W,33.9 m,330525.10516644333,4674895.272471831,19,T
1614787083962068034,1073,0,,42.2078389N,71.0530377W,38.9 m,330523.1122263244,4674893.120601904,19,T
1614787084962073836,1074,0,,42.2078238N,71.0530685W,40.6 m,330520.5292181326,4674891.505133905,19,T
1614787085968076149,1075,0,,42.2078137N,71.0530967W,41.9 m,330518.17421759246,4674890.439697251,19,T
1614787086965539075,1076,0,,42.2078079N,71.0531313W,40.4 m,330515.30237751745,4674889.8644578215,19,T
1614787087960929774,1077,0,,42.2077971N,71.0531603W,41.1 m,330512.8794612068,4674888.722885523,19,T
1614787088966005160,1078,0,,42.2077914N,71.0531898W,40.9 m,330510.428907076,4674888.148611926,19,T
1614787089962903516,1079,0,,42.2077836N,71.0532169W,40.9 m,330508.1708631463,4674887.336383318,19,T
1614787090961770289,1080,0,,42.2077743N,71.0532405W,42.2 m,330506.19774215063,4674886.350636302,19,T
1614787091962820989,1081,0,,42.2077748N,71.0532704W,41.8 m,330503.7307473081,4674886.4656080315,19,T
1614787092964931576,1082,0,,42.2077778N,71.0533066W,39.5 m,330500.7503555411,4674886.870707424,19,T
1614787093963497242,1083,0,,42.2077829N,71.0533343W,38.3 m,330498.4772803768,4674887.492090297,19,T
1614787094970011580,1084,0,,42.2077889N,71.0533624W,37.0 m,330496.1735915866,4674888.214205255,19,T
1614787095968232026,1085,0,,42.2077918N,71.0533849W,37.1 m,330494.3239079643,4674888.58096164,19,T
1614787096966122034,1086,0,,42.2077943N,71.0534019W,35.7 m,330492.9271955179,4674888.892365794,19,T
1614787097968708313,1087,0,,42.207794N,71.0534174W,32.2 m,330491.64682334964,4674888.889875601,19,T
1614787098972312095,1088,0,,42.207794N,71.0534249W,30.6 m,330491.02767669037,4674888.904789454,19,T
1614787099969671285,1089,0,,42.2077971N,71.0534314W,30.6 m,330490.4993745409,4674889.261938687,19,T
1614787100969298475,1090,0,,42.2077961N,71.0534344W,30.1 m,330490.2490411672,4674889.156864311,19,T
1614787101971597035,1091,0,,42.2077973N,71.053436W,30.0 m,330490.1201662166,4674889.293293898,19,T
1614787102969717579,1092,0,,42.207799N,71.0534391W,29.6 m,330489.8687993138,4674889.488226257,19,T
1614787103962717043,1093,0,,42.2078014N,71.0534421W,29.1 m,330489.6275600242,4674889.7606877405,19,T
1614787104966457466,1094,0,,42.2078037N,71.053445W,28.8 m,330489.39430856553,4674890.021846384,19,T
1614787105968501640,1095,0,,42.2078057N,71.0534473W,28.6 m,330489.20978642744,4674890.248499925,19,T
1614787106971254686,1096,0,,42.2078061N,71.0534493W,28.3 m,330489.04575057933,4674890.296892986,19,T
1614787107969243135,1097,0,,42.2078068N,71.0534523W,28.1 m,330488.79996428237,4674890.380586579,19,T
1614787108972557596,1098,0,,42.2078072N,71.0534556W,28.2 m,330488.5286097056,4674890.431564762,19,T
1614787109972546889,1099,0,,42.2078072N,71.0534599W,28.8 m,330488.1736323618,4674890.440115524,19,T
1614787110973499584,1100,0,,42.2078068N,71.0534622W,28.9 m,330487.9826908533,4674890.400273214,19,T
1614787111972043918,1101,0,,42.2078078N,71.0534666W,29.7 m,330487.6221329812,4674890.52006281,19,T
1614787112973908383,1102,0,,42.2078071N,71.0534663W,29.7 m,330487.6450265099,4674890.441738277,19,T
1614787113974289624,1103,0,,42.2078061N,71.0534667W,29.9 m,330487.60933059675,4674890.331493749,19,T
1614787114972598598,1104,0,,42.2078054N,71.0534683W,29.9 m,330487.47537366586,4674890.256947475,19,T
1614787115974976160,1105,0,,42.207805N,71.0534709W,30.1 m,330487.25966628804,4674890.217701754,19,T
1614787116977007576,1106,0,,42.2078056N,71.0534725W,30.4 m,330487.129186553,4674890.287507425,19,T
1614787117977146643,1107,0,,42.2078053N,71.0534726W,30.5 m,330487.1201288346,4674890.254394295,19,T
1614787118975632114,1108,0,,42.207806N,71.0534743W,30.7 m,330486.9816612896,4674890.335502821,19,T
1614787119975660316,1109,0,,42.2078066N,71.0534749W,30.9 m,330486.93373443146,4674890.403319933,19,T
1614787120976895460,1110,0,,42.2078066N,71.0534747W,31.2 m,330486.9502450055,4674890.40292222,19,T
1614787121975893904,1111,0,,42.2078072N,71.0534743W,31.4 m,330486.9848710174,4674890.468750766,19,T
1614787122977516845,1112,0,,42.2078074N,71.0534737W,31.7 m,330487.03493769554,4674890.489765616,19,T
1614787123976753612,1113,0,,42.2078076N,71.0534745W,32.1 m,330486.9694303529,4674890.513564457,19,T
1614787124976548129,1114,0,,42.207809N,71.0534742W,32.0 m,330486.99794089585,4674890.668423822,19,T
1614787125974170245,1115,0,,42.2078092N,71.053474W,32.1 m,330487.014986426,4674890.6902341,19,T
1614787126980068103,1116,0,,42.2078104N,71.053474W,31.9 m,330487.01819615345,4674890.823482042,19,T
1614787127980053282,1117,0,,42.2078114N,71.0534737W,31.9 m,330487.04563678557,4674890.933925425,19,T
1614787128978414174,1118,0,,42.2078124N,71.0534735W,31.9 m,330487.06482213084,4674891.044567665,19,T
1614787129976336799,1119,0,,42.2078138N,71.0534726W,31.6 m,330487.14286438894,4674891.198233891,19,T
1614787130978585570,1120,0,,42.2078143N,71.0534733W,31.5 m,330487.0864147726,4674891.255145863,19,T
1614787131979248947,1121,0,,42.2078136N,71.0534761W,31.8 m,330486.8533944151,4674891.1829858795,19,T
1614787132980483845,1122,0,,42.2078129N,71.0534806W,32.1 m,330486.48003418517,4674891.114206474,19,T
1614787133983844730,1123,0,,42.2078124N,71.0534877W,32.4 m,330485.89257145976,4674891.07280538,19,T
1614787134981053069,1124,0,,42.2078113N,71.0534972W,33.1 m,330485.10537696263,4674890.969552972,19,T
1614787135980598420,1125,0,,42.2078127N,71.0535095W,34.3 m,330484.0937214584,4674891.149468606,19,T
1614787136977858348,1126,0,,42.2078119N,71.0535187W,34.3 m,330483.3320952453,4674891.0789318,19,T
1614787137982016742,1127,0,,42.2078145N,71.0535257W,33.3 m,330482.7611797743,4674891.381555961,19,T
1614787138981276816,1128,0,,42.2078181N,71.0535318W,32.8 m,330482.2672367727,4674891.793430363,19,T
1614787139979896064,1129,0,,42.2078224N,71.0535368W,32.5 m,330481.86597436544,4674892.280845278,19,T
1614787140983327038,1130,0,,42.2078219N,71.0535344W,32.9 m,330482.0627637829,4674892.220552603,19,T
1614787141983434489,1131,0,,42.2078238N,71.0535292W,32.2 m,330482.49712082,4674892.421187682,19,T
1614787142985330485,1132,0,,42.2078257N,71.053524W,30.0 m,330482.93147783144,4674892.621822789,19,T
1614787143980132561,1133,0,,42.2078278N,71.053515W,27.5 m,330483.680070594,4674892.837109205,19,T
1614787144984403975,1134,0,,42.2078362N,71.0535075W,24.5 m,330484.32168539544,4674893.754930301,19,T
1614787145983811521,1135,0,,42.2078468N,71.0534974W,22.0 m,330485.18382194755,4674894.911869015,19,T
1614787146985278407,1136,0,,42.2078691N,71.0534979W,19.6 m,330485.2021937236,4674897.389054266,19,T
1614787147980188403,1137,0,,42.2078872N,71.0534954W,19.7 m,330485.4569896589,4674899.393905959,19,T
1614787148981456390,1138,0,,42.2079029N,71.0534888W,18.6 m,330486.0438322284,4674901.1241085855,19,T
1614787149985836528,1139,0,,42.2079096N,71.0534765W,17.6 m,330487.07715204125,4674901.843616815,19,T
1614787150985244657,1140,0,,42.207925N,71.0534763W,19.0 m,330487.1348542237,4674903.553234396,19,T
1614787151987517288,1141,0,,42.2079482N,71.0534845W,20.9 m,330486.51997714455,4674906.145667634,19,T
1614787152985812236,1142,0,,42.2079661N,71.0534865W,20.7 m,330486.4027506334,4674908.137259981,19,T
1614787153986875366,1143,0,,42.2079794N,71.0534853W,21.3 m,330486.53738861857,4674909.611705092,19,T
1614787154980431278,1144,0,,42.207992N,71.0534861W,21.7 m,330486.50504895335,4674911.012399391,19,T
1614787155984527897,1145,0,,42.2080018N,71.0534848W,21.9 m,330486.63858038234,4674912.098005805,19,T
1614787156980446412,1146,0,,42.2080072N,71.0534833W,21.1 m,330486.77685320174,4674912.694638703,19,T
1614787157988407553,1147,0,,42.2080122N,71.0534883W,21.7 m,330486.37746415817,4674913.25978137,19,T
1614787158988590851,1148,0,,42.2080179N,71.0535004W,22.7 m,330485.39382411446,4674913.916771013,19,T
1614787159985847783,1149,0,,42.2080222N,71.0535047W,22.6 m,330485.0503496914,4674914.402793778,19,T
1614787160990010876,1150,0,,42.2080255N,71.0535084W,23.0 m,330484.75373204297,4674914.776583449,19,T
1614787161989095180,1151,0,,42.2080275N,71.0535098W,23.1 m,330484.6435080817,4674915.001447402,19,T
1614787162988954033,1152,0,,42.2080294N,71.0535104W,23.4 m,330484.5990587126,4674915.213616477,19,T
1614787163988302647,1153,0,,42.2080306N,71.0535109W,23.6 m,330484.5609922196,4674915.34785873,19,T
1614787164989750255,1154,0,,42.2080314N,71.0535118W,23.7 m,330484.4888347662,4674915.438480434,19,T
1614787165986054892,1155,0,,42.2080318N,71.0535133W,23.7 m,330484.36607583053,4674915.485879323,19,T
1614787166990604894,1156,0,,42.2080335N,71.0535171W,23.5 m,330484.0569232622,4674915.682203954,19,T
1614787167988761495,1157,0,,42.2080346N,71.0535173W,23.1 m,330484.0433550724,4674915.804745628,19,T
1614787168991895235,1158,0,,42.2080352N,71.0535173W,23.2 m,330484.04495997704,4674915.871369602,19,T
1614787169989978452,1159,0,,42.208036N,71.053517W,23.2 m,330484.07186562126,4674915.959604984,19,T
1614787170990181146,1160,0,,42.2080365N,71.0535165W,23.1 m,330484.1144793269,4674916.014130658,19,T
1614787171991350106,1161,0,,42.2080371N,71.0535153W,23.0 m,330484.2151473189,4674916.078368304,19,T
1614787172990970803,1162,0,,42.2080374N,71.0535147W,23.0 m,330484.26548131206,4674916.110487128,19,T
1614787173993227096,1163,0,,42.2080379N,71.0535142W,23.0 m,330484.30809501745,4674916.165012802,19,T
1614787174990685090,1164,0,,42.2080379N,71.0535148W,22.9 m,330484.2585634741,4674916.166205966,19,T
1614787175990682369,1165,0,,42.2080377N,71.0535156W,22.8 m,330484.1919864514,4674916.145588861,19,T
1614787176988902994,1166,0,,42.208037N,71.0535173W,22.8 m,330484.0497746911,4674916.071241523,19,T
1614787177995451206,1167,0,,42.2080373N,71.0535166W,22.7 m,330484.108363942,4674916.103161485,19,T
1614787178995313034,1168,0,,42.2080376N,71.0535162W,22.6 m,330484.1421874239,4674916.135678028,19,T
1614787179993152220,1169,0,,42.2080376N,71.0535166W,22.6 m,330484.10916639416,4674916.136473472,19,T
1614787180994376569,1170,0,,42.2080374N,71.0535179W,22.5 m,330484.0013130859,4674916.116850672,19,T
1614787181996084838,1171,0,,42.2080373N,71.0535193W,22.5 m,330483.8854720002,4674916.10853073,19,T
1614787182995723754,1172,0,,42.2080363N,71.0535222W,22.6 m,330483.643394697,4674916.003257748,19,T
1614787183993161363,1173,0,,42.2080366N,71.0535224W,22.5 m,330483.6276866371,4674916.036967457,19,T
1614787184995740388,1174,0,,42.2080366N,71.0535229W,22.5 m,330483.5864103498,4674916.037961764,19,T
1614787185995874455,1175,0,,42.2080364N,71.0535236W,22.5 m,330483.52808857855,4674916.017145804,19,T
1614787186999715117,1176,0,,42.2080365N,71.0535236W,22.5 m,330483.52835606347,4674916.028249798,19,T
1614787187996594984,1177,0,,42.2080365N,71.0535238W,22.6 m,330483.51184554934,4674916.0286475215,19,T
1614787188995901169,1178,0,,42.2080358N,71.0535252W,22.7 m,330483.3943995525,4674915.953703613,19,T
1614787189998384453,1179,0,,42.2080353N,71.0535263W,22.9 m,330483.3022542953,4674915.900371114,19,T
1614787191000256636,1180,0,,42.2080349N,71.0535269W,23.1 m,330483.2516528106,4674915.857148303,19,T
1614787191997660505,1181,0,,42.2080346N,71.0535271W,23.2 m,330483.2343398399,4674915.824234039,19,T
1614787192996113028,1182,0,,42.2080346N,71.0535268W,23.2 m,330483.2591056118,4674915.823637453,19,T
1614787193999768568,1183,0,,42.2080346N,71.0535266W,23.2 m,330483.2756161265,4674915.82323973,19,T
1614787194996924443,1184,0,,42.2080346N,71.0535263W,23.2 m,330483.30038189836,4674915.822643145,19,T
1614787195998538438,1185,0,,42.2080344N,71.0535265W,23.2 m,330483.28333641315,4674915.800832878,19,T
1614787196998975945,1186,0,,42.2080341N,71.053527W,23.3 m,330483.24125767045,4674915.7685152,19,T
1614787197998392602,1187,0,,42.208034N,71.0535268W,23.3 m,330483.25750069984,4674915.75701348,19,T
1614787198998785026,1188,0,,42.2080341N,71.0535266W,23.4 m,330483.2742786999,4674915.767719752,19,T
1614787199999828058,1189,0,,42.208034N,71.0535266W,23.4 m,330483.27401121455,4674915.756615756,19,T
1614787201018395031,1190,0,,42.208034N,71.0535263W,23.4 m,330483.2987769867,4674915.756019171,19,T
1614787202001900429,1191,0,,42.2080336N,71.0535273W,23.5 m,330483.2151544712,4674915.7135918075,19,T
1614787203001316843,1192,0,,42.2080332N,71.0535283W,23.6 m,330483.13153195265,4674915.671164443,19,T
1614787204003321009,1193,0,,42.2080329N,71.0535291W,23.6 m,330483.06468743377,4674915.639443352,19,T
1614787205001268600,1194,0,,42.2080327N,71.0535299W,23.6 m,330482.998110402,4674915.618826256,19,T
1614787206002940878,1195,0,,42.2080325N,71.0535307W,23.6 m,330482.93153336784,4674915.598209162,19,T
1614787207005337474,1196,0,,42.2080325N,71.0535311W,23.5 m,330482.8985123354,4674915.59900461,19,T
1614787208001618060,1197,0,,42.2080327N,71.0535311W,23.4 m,330482.8990473072,4674915.621212603,19,T
1614787209003100143,1198,0,,42.2080328N,71.0535315W,23.3 m,330482.8662937629,4674915.633112047,19,T
1614787210001884325,1199,0,,42.2080328N,71.053532W,23.2 m,330482.8250174752,4674915.6341063585,19,T
1614787211004230135,1200,0,,42.208033N,71.0535326W,23.0 m,330482.7760209,4674915.657507522,19,T
1614787212002967471,1201,0,,42.208033N,71.0535333W,22.9 m,330482.71823409526,4674915.65889956,19,T
1614787212999568139,1202,0,,42.208033N,71.0535343W,22.6 m,330482.6356815201,4674915.660888184,19,T
1614787214003952021,1203,0,,42.2080328N,71.0535351W,22.4 m,330482.56910448504,4674915.640271094,19,T
1614787215003798389,1204,0,,42.2080328N,71.0535365W,22.1 m,330482.4535308773,4674915.643055171,19,T
1614787216004982673,1205,0,,42.2080327N,71.053538W,21.9 m,330482.3294345231,4674915.634934117,19,T
1614787217002381814,1206,0,,42.2080323N,71.0535399W,21.8 m,330482.1715146814,4674915.594296531,19,T
1614787218006502422,1207,0,,42.208032N,71.0535419W,21.6 m,330482.005607063,4674915.564961807,19,T
1614787219004915442,1208,0,,42.2080319N,71.0535438W,21.4 m,330481.8484896759,4674915.557636214,19,T
1614787220006786938,1209,0,,42.2080323N,71.0535463W,21.0 m,330481.64317818155,4674915.607023785,19,T
1614787221005742000,1210,0,,42.208033N,71.0535482W,20.6 m,330481.48820069944,4674915.688530167,19,T
1614787222009053769,1211,0,,42.2080336N,71.0535499W,20.2 m,330481.3494662496,4674915.758534829,19,T
1614787223008461920,1212,0,,42.2080341N,71.0535512W,19.8 m,330481.24348534324,4674915.816640041,19,T
1614787224005154095,1213,0,,42.2080348N,71.0535538W,19.3 m,330481.030721067,4674915.899538479,19,T
1614787225009010116,1214,0,,42.2080349N,71.053555W,19.0 m,330480.9319254664,4674915.913028849,19,T
1614787226008889607,1215,0,,42.2080351N,71.0535561W,18.9 m,330480.84165261465,4674915.9374243505,19,T
1614787227009950576,1216,0,,42.2080355N,71.0535568W,18.8 m,330480.7849357688,4674915.983232385,19,T
1614787228010346283,1217,0,,42.2080354N,71.053557W,18.9 m,330480.76815776306,4674915.97252612,19,T
1614787229009264401,1218,0,,42.2080379N,71.0535543W,19.3 m,330480.9977369356,4674916.244756669,19,T
1614787230009886059,1219,0,,42.2080434N,71.0535534W,19.4 m,330481.0867461382,4674916.853686651,19,T
1614787231011502666,1220,0,,42.208053N,71.0535455W,18.9 m,330481.76459022204,4674917.903959981,19,T
1614787232010817774,1221,0,,42.2080623N,71.0535357W,19.5 m,330482.59848147637,4674918.917142995,19,T
1614787233006725618,1222,0,,42.2080727N,71.0535275W,20.6 m,330483.30323079927,4674920.055651843,19,T
1614787234008869749,1223,0,,42.2080815N,71.0535199W,20.9 m,330483.95416863984,4674921.01768999,19,T
1614787235002072614,1224,0,,42.2080891N,71.0535107W,21.2 m,330484.7339805122,4674921.84329848,19,T
1614787236011424049,1225,0,,42.2080958N,71.0535051W,21.0 m,330485.21419587976,4674922.576130034,19,T
1614787237013906655,1226,0,,42.2081022N,71.0535013W,20.7 m,330485.54501423275,4674923.279229102,19,T
1614787238014500690,1227,0,,42.2081091N,71.0534952W,20.4 m,330486.0670406281,4674924.033274405,19,T
1614787239013346518,1228,0,,42.2081163N,71.0534882W,19.9 m,330486.6641665824,4674924.818842008,19,T
1614787240013972889,1229,0,,42.2081233N,71.0534813W,19.4 m,330487.2525022023,4674925.582400526,19,T
1614787241013057327,1230,0,,42.2081292N,71.0534772W,19.0 m,330487.60674856685,4674926.229383131,19,T
1614787242012468135,1231,0,,42.2081345N,71.0534705W,18.8 m,330488.17402635154,4674926.804571506,19,T
1614787243012628100,1232,0,,42.2081386N,71.05346W,18.6 m,330489.0517935781,4674927.238955466,19,T
1614787244012542446,1233,0,,42.2081425N,71.0534474W,18.4 m,330490.1023858545,4674927.646955599,19,T
1614787245013997323,1234,0,,42.208147N,71.0534342W,17.8 m,330491.20411430195,4674928.120386743,19,T
1614787246009589800,1235,0,,42.2081505N,71.0534223W,17.5 m,330492.1958497232,4674928.485363171,19,T
1614787247012104951,1236,0,,42.2081527N,71.0534131W,17.6 m,330492.9612163814,4674928.71135676,19,T
1614787248012202759,1237,0,,42.2081538N,71.0534084W,17.6 m,330493.35215493233,4674928.824154733,19,T
1614787249014785041,1238,0,,42.2081539N,71.0534065W,17.6 m,330493.50927199924,4674928.831480574,19,T
1614787250014108785,1239,0,,42.2081538N,71.0534047W,17.5 m,330493.65759888163,4674928.816797276,19,T
1614787251013443357,1240,0,,42.2081531N,71.0534024W,17.4 m,330493.8455971547,4674928.734495757,19,T
1614787252015507456,1241,0,,42.2081525N,71.0534013W,17.5 m,330493.934800001,4674928.6656844355,19,T
1614787253010466377,1242,0,,42.2081522N,71.0533998W,17.6 m,330494.05782622506,4674928.629389705,19,T
1614787254011753502,1243,0,,42.2081531N,71.053397W,17.5 m,330494.29138022393,4674928.723757883,19,T
1614787255018416212,1244,0,,42.2081538N,71.053391W,17.3 m,330494.7885670173,4674928.789554913,19,T
1614787256016690092,1245,0,,42.2081545N,71.0533855W,17.2 m,330495.2444775937,4674928.856346221,19,T
1614787257011711357,1246,0,,42.2081544N,71.0533819W,17.0 m,330495.5413988305,4674928.838083696,19,T
1614787258014823920,1247,0,,42.2081535N,71.0533778W,16.4 m,330495.87745654606,4674928.7299949825,19,T
1614787259018299702,1248,0,,42.2081528N,71.0533755W,16.5 m,330496.0654548463,4674928.647693522,19,T
1614787260017664355,1249,0,,42.2081523N,71.0533742W,16.3 m,330496.17143566173,4674928.589588532,19,T
1614787261018823064,1250,0,,42.2081515N,71.0533737W,16.0 m,330496.2105721432,4674928.499762331,19,T
1614787262019147974,1251,0,,42.2081509N,71.0533729W,16.1 m,330496.2750092859,4674928.431547579,19,T
1614787263019874018,1252,0,,42.2081508N,71.0533747W,15.8 m,330496.12614745845,4674928.424022831,19,T
1614787264016773762,1253,0,,42.2081502N,71.0533753W,15.7 m,330496.0750112088,4674928.358591938,19,T
1614787265019748982,1254,0,,42.2081495N,71.0533749W,15.7 m,330496.1061599145,4674928.28006858,19,T
1614787266025521291,1255,0,,42.2081493N,71.0533736W,16.0 m,330496.212943136,4674928.255275576,19,T
1614787267021390318,1256,0,,42.208149N,71.053373W,16.0 m,330496.26167219196,4674928.22077051,19,T
1614787268015572578,1257,0,,42.2081486N,71.0533723W,16.0 m,330496.31838902493,4674928.174962597,19,T
1614787269019120344,1258,0,,42.208148N,71.0533716W,16.1 m,330496.37457092945,4674928.106946695,19,T
1614787270020637007,1259,0,,42.2081474N,71.0533709W,16.1 m,330496.43075283495,4674928.038930792,19,T
1614787271020456371,1260,0,,42.2081469N,71.0533702W,16.1 m,330496.487202205,4674927.982018887,19,T
1614787272020724359,1261,0,,42.2081455N,71.0533686W,16.0 m,330496.6155415764,4674927.8233814,19,T
1614787273020936011,1262,0,,42.2081441N,71.0533669W,15.9 m,330496.7521361946,4674927.664545071,19,T
1614787274022078775,1263,0,,42.2081428N,71.0533657W,15.8 m,330496.84772206825,4674927.517806971,19,T
1614787275019643515,1264,0,,42.2081418N,71.0533647W,15.7 m,330496.92759985384,4674927.404778552,19,T
1614787276021839229,1265,0,,42.2081402N,71.0533635W,15.5 m,330497.0223833412,4674927.224728467,19,T
1614787277019890156,1266,0,,42.2081392N,71.0533626W,15.3 m,330497.0940058875,4674927.111898895,19,T
1614787278020584247,1267,0,,42.2081381N,71.0533622W,15.1 m,330497.1240847553,4674926.988959559,19,T
1614787279023715544,1268,0,,42.208137N,71.0533618W,14.9 m,330497.1541636222,4674926.866020223,19,T
1614787280022029345,1269,0,,42.2081365N,71.0533611W,14.8 m,330497.21061301,4674926.809108325,19,T
1614787281023457083,1270,0,,42.2081358N,71.0533602W,14.7 m,330497.2830379564,4674926.729590742,19,T
1614787282021724844,1271,0,,42.2081363N,71.0533585W,14.6 m,330497.4247144286,4674926.781730345,19,T
1614787283021785968,1272,0,,42.2081382N,71.0533567W,14.7 m,330497.5783906344,4674926.989127046,19,T
1614787284025559436,1273,0,,42.2081391N,71.0533536W,14.6 m,330497.8367103633,4674927.082898804,19,T
1614787285028063785,1274,0,,42.2081403N,71.0533523W,14.6 m,330497.94723809185,4674927.213561769,19,T
1614787286020198207,1275,0,,42.2081413N,71.0533515W,14.6 m,330498.0159546696,4674927.323010966,19,T
1614787287026863914,1276,0,,42.2081425N,71.0533508W,14.4 m,330498.0769509282,4674927.454867001,19,T
1614787288027651116,1277,0,,42.2081429N,71.0533508W,14.2 m,330498.07802078006,4674927.499282985,19,T
1614787289027988745,1278,0,,42.2081427N,71.0533505W,13.9 m,330498.1022515856,4674927.47647846,19,T
1614787290027973898,1279,0,,42.2081427N,71.0533503W,13.8 m,330498.1187620718,4674927.47608077,19,T
1614787291027613241,1280,0,,42.2081431N,71.0533502W,13.6 m,330498.12808716437,4674927.520297908,19,T
1614787292027133825,1281,0,,42.2081441N,71.0533504W,13.5 m,330498.1142513094,4674927.631735553,19,T
1614787293022616086,1282,0,,42.2081454N,71.0533505W,13.3 m,330498.10947308457,4674927.776286343,19,T
1614787294028805933,1283,0,,42.2081478N,71.0533504W,12.9 m,330498.1241474375,4674928.042583395,19,T
1614787295029041972,1284,0,,42.2081492N,71.0533503W,12.7 m,330498.1361471609,4674928.19784049,19,T
1614787296028785865,1285,0,,42.2081505N,71.0533503W,12.5 m,330498.139624179,4674928.342192436,19,T
1614787297028914436,1286,0,,42.2081515N,71.0533503W,12.4 m,330498.1422988083,4674928.453232393,19,T
1614787298030252698,1287,0,,42.2081521N,71.0533504W,12.4 m,330498.13564834406,4674928.520055212,19,T
1614787299029639744,1288,0,,42.2081527N,71.0533503W,12.4 m,330498.1455083636,4674928.586480342,19,T
1614787300028724189,1289,0,,42.2081533N,71.0533503W,12.4 m,330498.1471131413,4674928.6531043155,19,T
1614787301028980535,1290,0,,42.2081542N,71.0533507W,12.4 m,330498.1164993413,4674928.753835655,19,T
1614787302029917028,1291,0,,42.2081553N,71.0533509W,12.3 m,330498.10293094936,4674928.8763772985,19,T
1614787303032682506,1292,0,,42.2081571N,71.0533514W,12.1 m,330498.06646907784,4674929.077243446,19,T
1614787304028828155,1293,0,,42.2081581N,71.0533519W,12.1 m,330498.0278675034,4674929.1892776275,19,T
1614787305028536190,1294,0,,42.208159N,71.0533523W,12.1 m,330497.9972537081,4674929.290008969,19,T
1614787306030292411,1295,0,,42.20816N,71.0533526W,12.0 m,330497.97516261786,4674929.401645461,19,T
1614787307031094308,1296,0,,42.2081641N,71.0533526W,11.1 m,330497.9861286128,4674929.856909288,19,T
1614787308031842418,1297,0,,42.2081667N,71.0533526W,10.5 m,330497.9930826589,4674930.145613177,19,T
1614787309031646990,1298,0,,42.208168N,71.0533527W,10.4 m,330497.98830444226,4674930.290163966,19,T
1614787310036163339,1299,0,,42.2081687N,71.0533527W,10.2 m,330497.9901766855,4674930.367891937,19,T
1614787311034781237,1300,0,,42.2081695N,71.0533518W,10.1 m,330498.066613549,4674930.4549343,19,T
1614787312035188557,1301,0,,42.2081702N,71.0533471W,10.3 m,330498.4564820581,4674930.523316569,19,T
1614787313036018277,1302,0,,42.2081714N,71.053336W,10.6 m,330499.37602319894,4674930.634492842,19,T
1614787314036860250,1303,0,,42.2081738N,71.0533225W,10.8 m,330500.49689956283,4674930.874144973,19,T
1614787315032683335,1304,0,,42.2081769N,71.0533062W,11.1 m,330501.85079473356,4674931.185957709,19,T
